50	7	-8
51	7	-2
52	7	-4
53	7	-8
63	7	-2
64	7	-4
65	7	-8
75	7	-2
76	7	-4
77	7	-8
1	8	1
2	8	2
3	8	2
4	8	1
5	8	1
7	8	1
8	8	5.9371
10	8	1
11	8	2
12	8	3
13	8	1
15	8	2
16	8	3
19	8	2
20	8	2
22	8	1
23	8	1
24	8	2
25	8	1
27	8	1
28	8	2
31	8	1
32	8	2
39	8	-2
40	8	-4
41	8	-8
51	8	-2
52	8	-4
53	8	-8
54	8	-2
55	8	-4
56	8	-8
66	8	-2
67	8	-4
68	8	-8
78	8	-2
79	8	-4
80	8	-8
1	9	1
2	9	1
3	9	2
4	9	2
5	9	3
6	9	2
7	9	1
9	9	4.6227
11	9	2
13	9	3
15	9	2
16	9	1
17	9	3
21	9	2
23	9	1
24	9	1
25	9	2
26	9	1
28	9	1
29	9	3
31	9	1
33	9	-2
34	9	-4
35	9	-8
45	9	-2
46	9	-4
47	9	-8
57	9	-2
58	9	-4
59	9	-8
63	9	-2
64	9	-4
65	9	-8
69	9	-2
70	9	-4
71	9	-8
1	10	2
2	10	1
3	10	1
4	10	2
6	10	3
7	10	2
8	10	1
10	10	4.0451
12	10	2
13	10	1
14	10	3
16	10	2
18	10	3
21	10	1
22	10	2
24	10	1
25	10	1
26	10	2
27	10	1
30	10	3
32	10	1
36	10	-2
37	10	-4
38	10	-8
48	10	-2
49	10	-4
50	10	-8
60	10	-2
61	10	-4
62	10	-8
66	10	-2
67	10	-4
68	10	-8
72	10	-2
73	10	-4
74	10	-8
1	11	2
2	11	2
3	11	1
4	11	1
5	11	1
7	11	3
8	11	2
9	11	2
11	11	5.9623
13	11	2
14	11	1
15	11	3
19	11	3
21	11	1
22	11	1
23	11	2
26	11	1
27	11	2
28	11	1
29	11	1
31	11	3
39	11	-2
40	11	-4
41	11	-8
51	11	-2
52	11	-4
53	11	-8
57	11	-2
58	11	-4
59	11	-8
63	11	-2
64	11	-4
65	11	-8
75	11	-2
76	11	-4
77	11	-8
1	12	1
2	12	2
3	12	2
4	12	1
5	12	2
6	12	1
8	12	3
10	12	2
12	12	4.022
14	12	2
15	12	1
16	12	3
20	12	3
22	12	1
23	12	1
24	12	2
25	12	1
27	12	1
28	12	2
30	12	1
32	12	3
42	12	-2
43	12	-4
44	12	-8
54	12	-2
55	12	-4
56	12	-8
60	12	-2
61	12	-4
62	12	-8
66	12	-2
67	12	-4
68	12	-8
78	12	-2
79	12	-4
80	12	-8
1	13	2
2	13	1
3	13	1
4	13	2
5	13	3
6	13	2
8	13	1
9	13	3
10	13	1
11	13	2
13	13	4.0277
14	13	1
16	13	1
17	13	2
18	13	1
19	13	1
21	13	2
22	13	1
25	13	2
26	13	2
29	13	2
30	13	1
31	13	1
39	13	-2
40	13	-4
41	13	-8
45	13	-2
46	13	-4
47	13	-8
57	13	-2
58	13	-4
59	13	-8
69	13	-2
70	13	-4
71	13	-8
72	13	-2
73	13	-4
74	13	-8
1	14	2
2	14	2
3	14	1
4	14	1
5	14	1
6	14	3
7	14	2
10	14	3
11	14	1
12	14	2
13	14	1
14	14	4.1907
15	14	1
18	14	2
19	14	1
20	14	1
22	14	2
23	14	1
26	14	2
27	14	2
30	14	2
31	14	1
32	14	1
42	14	-2
43	14	-4
44	14	-8
48	14	-2
49	14	-4
50	14	-8
60	14	-2
61	14	-4
62	14	-8
72	14	-2
73	14	-4
74	14	-8
75	14	-2
76	14	-4
77	14	-8
1	15	1
2	15	2
3	15	2
4	15	1
6	15	1
7	15	3
8	15	2
9	15	2
11	15	3
12	15	1
14	15	1
15	15	5.9972
16	15	1
17	15	1
19	15	2
20	15	1
23	15	2
24	15	1
27	15	2
28	15	2
29	15	1
31	15	2
32	15	1
33	15	-2
34	15	-4
35	15	-8
51	15	-2
52	15	-4
53	15	-8
63	15	-2
64	15	-4
65	15	-8
75	15	-2
76	15	-4
77	15	-8
78	15	-2
79	15	-4
80	15	-8
1	16	1
2	16	1
3	16	2
4	16	2
5	16	2
7	16	1
8	16	3
9	16	1
10	16	2
12	16	3
13	16	1
15	16	1
16	16	5.8735
17	16	1
18	16	1
20	16	2
21	16	1
24	16	2
25	16	2
28	16	2
29	16	1
30	16	1
32	16	2
36	16	-2
37	16	-4
38	16	-8
54	16	-2
55	16	-4
56	16	-8
66	16	-2
67	16	-4
68	16	-8
69	16	-2
70	16	-4
71	16	-8
78	16	-2
79	16	-4
80	16	-8
1	17	1
3	17	2
4	17	1
5	17	2
6	17	2
9	17	3
13	17	2
15	17	1
16	17	1
17	17	2.0139
21	17	1
24	17	1
25	17	2
29	17	2
33	17	-2
34	17	-4
35	17	-8
45	17	-2
46	17	-4
47	17	-8
69	17	-2
70	17	-4
71	17	-8
1	18	1
2	18	1
4	18	2
6	18	2
7	18	2
10	18	3
13	18	1
14	18	2
16	18	1
18	18	2
21	18	1
22	18	1
26	18	2
30	18	2
36	18	-2
37	18	-4
38	18	-8
48	18	-2
49	18	-4
50	18	-8
72	18	-2
73	18	-4
74	18	-8
1	19	2
2	19	1
3	19	1
7	19	2
8	19	2
11	19	3
13	19	1
14	19	1
15	19	2
19	19	2.8197
22	19	1
23	19	1
27	19	2
31	19	2
39	19	-2
40	19	-4
41	19	-8
51	19	-2
52	19	-4
53	19	-8
75	19	-2
76	19	-4
77	19	-8
2	20	2
3	20	1
4	20	1
5	20	2
8	20	2
12	20	3
14	20	1
15	20	1
16	20	2
20	20	3.9253
23	20	1
24	20	1
28	20	2
32	20	2
42	20	-2
43	20	-4
44	20	-8
54	20	-2
55	20	-4
56	20	-8
78	20	-2
79	20	-4
80	20	-8
1	21	2
4	21	2
5	21	2
6	21	1
7	21	1
9	21	2
10	21	1
11	21	1
13	21	2
16	21	1
17	21	1
18	21	1
21	21	3.9992
25	21	1
26	21	1
29	21	1
30	21	1
36	21	-2
37	21	-4
38	21	-8
45	21	-2
46	21	-4
47	21	-8
57	21	-2
58	21	-4
59	21	-8
1	22	2
2	22	2
6	22	2
7	22	1
8	22	1
10	22	2
11	22	1
12	22	1
13	22	1
14	22	2
18	22	1
19	22	1
22	22	3.6918
26	22	1
27	22	1
30	22	1
31	22	1
39	22	-2
40	22	-4
41	22	-8
48	22	-2
49	22	-4
50	22	-8
60	22	-2
61	22	-4
62	22	-8
2	23	2
3	23	2
5	23	1
7	23	2
8	23	1
9	23	1
11	23	2
12	23	1
14	23	1
15	23	2
19	23	1
20	23	1
23	23	2.0017
27	23	1
28	23	1
31	23	1
32	23	1
42	23	-2
43	23	-4
44	23	-8
51	23	-2
52	23	-4
53	23	-8
63	23	-2
64	23	-4
65	23	-8
3	24	2
4	24	2
5	24	1
6	24	1
8	24	2
9	24	1
10	24	1
12	24	2
15	24	1
16	24	2
17	24	1
20	24	1
24	24	3.2514
25	24	1
28	24	1
29	24	1
32	24	1
33	24	-2
34	24	-4
35	24	-8
54	24	-2
55	24	-4
56	24	-8
66	24	-2
67	24	-4
68	24	-8
1	25	1
3	25	2
5	25	2
6	25	1
8	25	1
9	25	2
10	25	1
12	25	1
13	25	2
16	25	2
17	25	2
21	25	1
24	25	1
25	25	3.972
29	25	1
32	25	1
45	25	-2
46	25	-4
47	25	-8
66	25	-2
67	25	-4
68	25	-8
69	25	-2
70	25	-4
71	25	-8
2	26	1
4	26	2
5	26	1
6	26	2
7	26	1
9	26	1
10	26	2
11	26	1
13	26	2
14	26	2
18	26	2
21	26	1
22	26	1
26	26	2.9851
29	26	1
30	26	1
48	26	-2
49	26	-4
50	26	-8
57	26	-2
58	26	-4
59	26	-8
72	26	-2
73	26	-4
74	26	-8
1	27	2
3	27	1
6	27	1
7	27	2
8	27	1
10	27	1
11	27	2
12	27	1
14	27	2
15	27	2
19	27	2
22	27	1
23	27	1
27	27	2.1222
30	27	1
31	27	1
51	27	-2
52	27	-4
53	27	-8
60	27	-2
61	27	-4
62	27	-8
75	27	-2
76	27	-4
77	27	-8
2	28	2
4	28	1
5	28	1
7	28	1
8	28	2
9	28	1
11	28	1
12	28	2
15	28	2
16	28	2
20	28	2
23	28	1
24	28	1
28	28	2.0105
31	28	1
32	28	1
54	28	-2
55	28	-4
56	28	-8
63	28	-2
64	28	-4
65	28	-8
78	28	-2
79	28	-4
80	28	-8
3	29	2
4	29	2
5	29	2
6	29	1
9	29	3
11	29	1
13	29	2
15	29	1
16	29	1
17	29	2
21	29	1
24	29	1
25	29	1
26	29	1
29	29	3.7024
33	29	-2
34	29	-4
35	29	-8
57	29	-2
58	29	-4
59	29	-8
69	29	-2
70	29	-4
71	29	-8
1	30	2
4	30	2
6	30	2
7	30	1
10	30	3
12	30	1
13	30	1
14	30	2
16	30	1
18	30	2
21	30	1
22	30	1
26	30	1
27	30	1
30	30	2.0006
36	30	-2
37	30	-4
38	30	-8
60	30	-2
61	30	-4
62	30	-8
72	30	-2
73	30	-4
74	30	-8
1	31	2
2	31	2
7	31	2
8	31	1
9	31	1
11	31	3
13	31	1
14	31	1
15	31	2
19	31	2
22	31	1
23	31	1
27	31	1
28	31	1
31	31	3.9986
39	31	-2
40	31	-4
41	31	-8
63	31	-2
64	31	-4
65	31	-8
75	31	-2
76	31	-4
77	31	-8
2	32	2
3	32	2
5	32	1
8	32	2
10	32	1
12	32	3
14	32	1
15	32	1
16	32	2
20	32	2
23	32	1
24	32	1
25	32	1
28	32	1
32	32	2.0324
42	32	-2
43	32	-4
44	32	-8
66	32	-2
67	32	-4
68	32	-8
78	32	-2
79	32	-4
80	32	-8
3	33	-2
4	33	-2
6	33	-2
9	33	-2
15	33	-2
17	33	-2
24	33	-2
29	33	-2
33	33	4
34	33	8
35	33	16
3	34	-4
4	34	-4
6	34	-4
9	34	-4
15	34	-4
17	34	-4
24	34	-4
29	34	-4
33	34	8
34	34	16
35	34	32
3	35	-8
4	35	-8
6	35	-8
9	35	-8
15	35	-8
17	35	-8
24	35	-8
29	35	-8
33	35	16
34	35	32
35	35	64
1	36	-2
4	36	-2
7	36	-2
10	36	-2
16	36	-2
18	36	-2
21	36	-2
30	36	-2
36	36	4
37	36	8
38	36	16
1	37	-4
4	37	-4
7	37	-4
10	37	-4
16	37	-4
18	37	-4
21	37	-4
30	37	-4
36	37	8
37	37	16
38	37	32
1	38	-8
4	38	-8
7	38	-8
10	38	-8
16	38	-8
18	38	-8
21	38	-8
30	38	-8
36	38	16
37	38	32
38	38	64
1	39	-2
2	39	-2
8	39	-2
11	39	-2
13	39	-2
19	39	-2
22	39	-2
31	39	-2
39	39	4
40	39	8
41	39	16
1	40	-4
2	40	-4
8	40	-4
11	40	-4
13	40	-4
19	40	-4
22	40	-4
31	40	-4
39	40	8
40	40	16
41	40	32
1	41	-8
2	41	-8
8	41	-8
11	41	-8
13	41	-8
19	41	-8
22	41	-8
31	41	-8
39	41	16
40	41	32
41	41	64
2	42	-2
3	42	-2
5	42	-2
12	42	-2
14	42	-2
20	42	-2
23	42	-2
32	42	-2
42	42	4
43	42	8
44	42	16
2	43	-4
3	43	-4
5	43	-4
12	43	-4
14	43	-4
20	43	-4
23	43	-4
32	43	-4
42	43	8
43	43	16
44	43	32
2	44	-8
3	44	-8
5	44	-8
12	44	-8
14	44	-8
20	44	-8
23	44	-8
32	44	-8
42	44	16
43	44	32
44	44	64
1	45	-2
5	45	-2
6	45	-2
9	45	-2
13	45	-2
17	45	-2
21	45	-2
25	45	-2
45	45	4
46	45	8
47	45	16
1	46	-4
5	46	-4
6	46	-4
9	46	-4
13	46	-4
17	46	-4
21	46	-4
25	46	-4
45	46	8
46	46	16
47	46	32
1	47	-8
5	47	-8
6	47	-8
9	47	-8
13	47	-8
17	47	-8
21	47	-8
25	47	-8
45	47	16
46	47	32
47	47	64
2	48	-2
6	48	-2
7	48	-2
10	48	-2
14	48	-2
18	48	-2
22	48	-2
26	48	-2
48	48	4
49	48	8
50	48	16
2	49	-4
6	49	-4
7	49	-4
10	49	-4
14	49	-4
18	49	-4
22	49	-4
26	49	-4
48	49	8
49	49	16
50	49	32
2	50	-8
6	50	-8
7	50	-8
10	50	-8
14	50	-8
18	50	-8
22	50	-8
26	50	-8
48	50	16
49	50	32
50	50	64
3	51	-2
7	51	-2
8	51	-2
11	51	-2
15	51	-2
19	51	-2
23	51	-2
27	51	-2
51	51	4
52	51	8
53	51	16
3	52	-4
7	52	-4
8	52	-4
11	52	-4
15	52	-4
19	52	-4
23	52	-4
27	52	-4
51	52	8
52	52	16
53	52	32
3	53	-8
7	53	-8
8	53	-8
11	53	-8
15	53	-8
19	53	-8
23	53	-8
27	53	-8
51	53	16
52	53	32
53	53	64
4	54	-2
5	54	-2
8	54	-2
12	54	-2
16	54	-2
20	54	-2
24	54	-2
28	54	-2
54	54	4
55	54	8
56	54	16
4	55	-4
5	55	-4
8	55	-4
12	55	-4
16	55	-4
20	55	-4
24	55	-4
28	55	-4
54	55	8
55	55	16
56	55	32
4	56	-8
5	56	-8
8	56	-8
12	56	-8
16	56	-8
20	56	-8
24	56	-8
28	56	-8
54	56	16
55	56	32
56	56	64
4	57	-2
5	57	-2
9	57	-2
11	57	-2
13	57	-2
21	57	-2
26	57	-2
29	57	-2
57	57	4
58	57	8
59	57	16
4	58	-4
5	58	-4
9	58	-4
11	58	-4
13	58	-4
21	58	-4
26	58	-4
29	58	-4
57	58	8
58	58	16
59	58	32
4	59	-8
5	59	-8
9	59	-8
11	59	-8
13	59	-8
21	59	-8
26	59	-8
29	59	-8
57	59	16
58	59	32
59	59	64
1	60	-2
6	60	-2
10	60	-2
12	60	-2
14	60	-2
22	60	-2
27	60	-2
30	60	-2
60	60	4
61	60	8
62	60	16
1	61	-4
6	61	-4
10	61	-4
12	61	-4
14	61	-4
22	61	-4
27	61	-4
30	61	-4
60	61	8
61	61	16
62	61	32
1	62	-8
6	62	-8
10	62	-8
12	62	-8
14	62	-8
22	62	-8
27	62	-8
30	62	-8
60	62	16
61	62	32
62	62	64
2	63	-2
7	63	-2
9	63	-2
11	63	-2
15	63	-2
23	63	-2
28	63	-2
31	63	-2
63	63	4
64	63	8
65	63	16
2	64	-4
7	64	-4
9	64	-4
11	64	-4
15	64	-4
23	64	-4
28	64	-4
31	64	-4
63	64	8
64	64	16
65	64	32
2	65	-8
7	65	-8
9	65	-8
11	65	-8
15	65	-8
23	65	-8
28	65	-8
31	65	-8
63	65	16
64	65	32
65	65	64
3	66	-2
8	66	-2
10	66	-2
12	66	-2
16	66	-2
24	66	-2
25	66	-2
32	66	-2
66	66	4
67	66	8
68	66	16
3	67	-4
8	67	-4
10	67	-4
12	67	-4
16	67	-4
24	67	-4
25	67	-4
32	67	-4
66	67	8
67	67	16
68	67	32
3	68	-8
8	68	-8
10	68	-8
12	68	-8
16	68	-8
24	68	-8
25	68	-8
32	68	-8
66	68	16
67	68	32
68	68	64
3	69	-2
5	69	-2
9	69	-2
13	69	-2
16	69	-2
17	69	-2
25	69	-2
29	69	-2
69	69	4
70	69	8
71	69	16
3	70	-4
5	70	-4
9	70	-4
13	70	-4
16	70	-4
17	70	-4
25	70	-4
29	70	-4
69	70	8
70	70	16
71	70	32
3	71	-8
5	71	-8
9	71	-8
13	71	-8
16	71	-8
17	71	-8
25	71	-8
29	71	-8
69	71	16
70	71	32
71	71	64
4	72	-2
6	72	-2
10	72	-2
13	72	-2
14	72	-2
18	72	-2
26	72	-2
30	72	-2
72	72	4
73	72	8
74	72	16
4	73	-4
6	73	-4
10	73	-4
13	73	-4
14	73	-4
18	73	-4
26	73	-4
30	73	-4
72	73	8
73	73	16
74	73	32
4	74	-8
6	74	-8
10	74	-8
13	74	-8
14	74	-8
18	74	-8
26	74	-8
30	74	-8
72	74	16
73	74	32
74	74	64
1	75	-2
7	75	-2
11	75	-2
14	75	-2
15	75	-2
19	75	-2
27	75	-2
31	75	-2
75	75	4
76	75	8
77	75	16
1	76	-4
7	76	-4
11	76	-4
14	76	-4
15	76	-4
19	76	-4
27	76	-4
31	76	-4
75	76	8
76	76	16
77	76	32
1	77	-8
7	77	-8
11	77	-8
14	77	-8
15	77	-8
19	77	-8
27	77	-8
31	77	-8
75	77	16
76	77	32
77	77	64
2	78	-2
8	78	-2
12	78	-2
15	78	-2
16	78	-2
20	78	-2
28	78	-2
32	78	-2
78	78	4
79	78	8
80	78	16
2	79	-4
8	79	-4
12	79	-4
15	79	-4
16	79	-4
20	79	-4
28	79	-4
32	79	-4
78	79	8
79	79	16
80	79	32
2	80	-8
8	80	-8
12	80	-8
15	80	-8
16	80	-8
20	80	-8
28	80	-8
32	80	-8
78	80	16
79	80	32
80	80	64
